epoch,train_loss,valid_loss,test_loss,train_mae,valid_mae,test_mae
46,0.442980566360855,0.5285359077192486,0.4986885846332355,0.4181491492299032,0.4484304622864908,0.4412897373969407
47,0.5163685375714563,0.5924881915686782,0.5796334821082029,0.45341874383183484,0.479862742890873,0.47878948172466634
48,0.46083693536076115,0.5525592653808754,0.5403566707591652,0.39625601554012935,0.4281019799012708,0.42613192377468173
49,0.5443396138694235,0.6146398432981032,0.596071845879074,0.44793527913761355,0.4706827397252206,0.4648013259343894
50,0.4261395887152082,0.5123971776057673,0.48984611327584043,0.44215957833937375,0.4728707557071252,0.4654564949762894
51,0.46604223890280516,0.5426978090268355,0.5318132677031486,0.3989423865942537,0.4242223639044835,0.4212082923763775
52,0.4939993685425712,0.579012272310161,0.5534201531604076,0.4142530299300723,0.44312378782409584,0.4343917413011134
53,0.4105970574241001,0.5196778159827802,0.5020487788511045,0.427855243789626,0.4662435977439617,0.45974994702066924
54,0.5152122020599419,0.5952182090957577,0.5810239164591373,0.4337592151840131,0.4624754618801518,0.4607263600670203
55,0.37095490200885145,0.47468566295892006,0.45865361619072254,0.3759523025220164,0.4115312083143058,0.40911997371278563
56,0.5390435950406591,0.617504330405695,0.5958083796568943,0.4272254279022297,0.4602664290070763,0.45431241293241503
57,0.49285915994707213,0.5876245109895486,0.5671104811743026,0.40356994101191507,0.43288463272277034,0.4277331472835814
58,0.46942576730121766,0.5871413881806223,0.5666372297619309,0.45095187031687756,0.4883423552502219,0.48354812440228406
59,0.3936189250682408,0.5025471355899584,0.48579765982322504,0.40443111810076104,0.44345381809838014,0.439803251699696
60,0.41841959724471733,0.5095859701590995,0.4853210808089351,0.38574381782262157,0.41813612248359994,0.41260323918300235
61,0.5346025687381923,0.6529715991811045,0.6171620864586563,0.4366161001501681,0.4743672764631875,0.46611047297664887
62,0.3721448282540307,0.4865042420550878,0.46230862530084643,0.38415576575871446,0.42579063502786657,0.4201948150973859
63,0.5125394127331303,0.6117265003261749,0.581657633601867,0.4191479855297139,0.4494634296639709,0.4417141051564213
64,0.4807545800813009,0.5736197653926699,0.5543164359060195,0.40126643340754936,0.43280841710719975,0.42897293070988846
65,0.3704066973911371,0.47191460087660964,0.4615807101734181,0.3745910942579264,0.4136193470524938,0.40826800924636253
66,0.37864980994928715,0.4891128703045047,0.4771602723296164,0.39843638124971165,0.43936228500575353,0.4357243824582462
67,0.4249069524741207,0.5319178339381545,0.5138203943880496,0.37681742697237613,0.41649648188899463,0.41177485747622594
68,0.47324008114310906,0.5867871588580237,0.5740410669387231,0.4239140147597107,0.465428242010102,0.46372879903816877
69,0.48142853560878623,0.5689180525871683,0.5485803378913073,0.43075240112528707,0.46013285797402165,0.45432591354803264
70,0.3965442629098488,0.4989556307118145,0.48460777220876644,0.37962482841785256,0.4191861029741654,0.4149748060644402
71,0.3506955194694363,0.4609765140030774,0.4429968008855711,0.3593173760236875,0.4000497183304724,0.39383024181199244
72,0.3794946192969002,0.49109944001173683,0.472680902300311,0.3882048476927139,0.4290918453240478,0.42546950322107796
73,0.46122454329488216,0.549240771635462,0.5277817123040952,0.40616843923680845,0.43676332871659457,0.4303421286916647
74,0.5674273944362155,0.6805497262167959,0.6562317910354459,0.4369402423921931,0.4758522584703312,0.46816191336103036
75,0.3530492601731008,0.46433998587477576,0.4487704286779155,0.3434206331606898,0.38404632856646964,0.38099196637022065
76,0.37639986721046303,0.5014176665399956,0.477586137756129,0.3830707996297065,0.42798159207693764,0.41992024265517636
77,0.3652985755205748,0.49092272699650635,0.48065200956726234,0.374299881331183,0.4232940608737351,0.4165086313188212
78,0.46899481010588634,0.5928705199138317,0.5601855670101314,0.40035320377629685,0.43994282584025735,0.4328060244566791
79,0.38853667119202545,0.5059320223740511,0.49498993740013564,0.384493144250966,0.42775948742948916,0.4250947717129323
80,0.5454045274784203,0.6509072292585915,0.6263683016708426,0.4263408358142189,0.4601301905823062,0.45373548618975607
81,0.39292032164726876,0.4927139100562498,0.4741220714879428,0.37266278522741636,0.4094855500867896,0.40410845016603775
82,0.3709912336814783,0.49550429464938744,0.48262894306259163,0.3643181970039118,0.40857093400274347,0.4061904182894191
83,0.34282548052087647,0.47152422496910723,0.46206147149371496,0.35624263930395417,0.4020121327543261,0.40224565603530943
84,0.41934494542857936,0.5694783418622394,0.5408184322447394,0.4264120222945256,0.47602316397457717,0.4678925494426618
85,0.38445091979912893,0.5285886147136449,0.5053005706423532,0.4007908819815617,0.4504552444275175,0.44574109527612077
86,0.7430592163606723,0.8319751361646777,0.8432180403556104,0.4874602015394568,0.518415206772688,0.5219326184648719
87,0.44897160098994904,0.5399954275746935,0.5179220484035738,0.39216762367823427,0.4267579164513798,0.42160147582651925
88,0.3774953036428249,0.48439774543849606,0.47014322039986906,0.37005857925509505,0.409858603321428,0.4064881674276322
89,0.44746812918463374,0.5443854878519647,0.5340483216030518,0.39259959177753145,0.42730570928733974,0.424692681442394
90,0.3650216754692893,0.5029778726916828,0.47756184318628203,0.3764662967332617,0.42938409494059127,0.4229354131767653
91,0.6102874538774803,0.709411142772994,0.6906476633525459,0.46756057291304914,0.502079363251355,0.49883200750690987
92,0.33736985916856965,0.473988667508027,0.455358281135046,0.35881144985377184,0.4122120930459877,0.4057809000567855
93,0.87197246704118,1.00465629296613,0.9679076564930681,0.5699289011248305,0.6058917109171248,0.5973072177379678
94,0.4662395857385551,0.5985820245459207,0.582801904554406,0.4252700026432057,0.4728577663646161,0.46963445696519823
95,0.5051278797549693,0.6232699123600252,0.5956238130210602,0.41662706818861817,0.4569298509563388,0.44871372214670713
96,0.3227456766046494,0.46346089387851214,0.4510918107454075,0.3521067370793181,0.4066082444396157,0.4041612892676411
97,0.3862777962917881,0.5141222143252895,0.49573850410699416,0.3534626310666261,0.39913577381768167,0.39598009952815494
98,0.3367583931902177,0.47639622274580945,0.4579767619625597,0.3600246950777383,0.41154168100955574,0.4065946982486711
99,0.34753399685764697,0.47326864323347945,0.46347072942130846,0.35994859060128065,0.40729600663799176,0.4068637327670022
