epoch,train_loss,valid_loss,test_loss,train_mae,valid_mae,test_mae
36,0.4595647042347152,0.5087644724694269,0.5152590945960717,0.4324245561431006,0.45261200583230804,0.4554750589297715
37,0.5607146757739059,0.6231406353321054,0.6116408448741913,0.44372208395341023,0.4662163468867186,0.46246107837357936
38,0.5033869829492585,0.5698619251400003,0.5681496214767939,0.40649039969306655,0.4303570852018922,0.43345128545339245
39,0.47908710350536976,0.5412969821855825,0.5513366408868282,0.42257239270949504,0.4458875466543125,0.4522517246298436
40,0.452389470094564,0.5133923909328977,0.5053539900374074,0.4456475780530446,0.47165696253471145,0.47043276862993866
41,0.4221753514583391,0.487415373372368,0.4854162425043239,0.40733712916553644,0.43105746417687313,0.43315401921046487
42,0.4136994718426095,0.4847634843920021,0.4770204505414348,0.394770695846894,0.423922924933653,0.42280510890301115
43,0.5178273793450007,0.5796350347344599,0.5777394176292291,0.4495695925510698,0.4716185034862074,0.4737974645425231
44,0.45479722940730327,0.5271295549600087,0.5281156458352834,0.38946319353801623,0.41804913375279146,0.41935229659080464
45,0.43997477321052253,0.4984337660394469,0.5026687352314755,0.4353726407610073,0.46083955596883497,0.46334729152373316
46,0.46470503593315426,0.549014853621723,0.5407303974454735,0.39470521693432264,0.42582444274222214,0.4243945771195759
47,0.5748290351106196,0.6494369061577767,0.6540085684439546,0.45301134444005714,0.4810790614128377,0.48209476017922925
48,0.5031905204273633,0.5529610809661104,0.5609616601124987,0.4045627993031308,0.4276420302110906,0.43032251427146234
49,0.6052817536319858,0.6519885750144614,0.6611313747223345,0.46334934323749627,0.47977439212087686,0.4840789246440507
50,0.5842548992022666,0.6414945786772779,0.6342421073163639,0.45799223431283526,0.4790376003076167,0.4759931760585891
51,0.41416683175103464,0.48924496170484594,0.48517396165686255,0.3878223253025475,0.4173023025218634,0.4177708120493271
52,0.6159097016910133,0.6717300673580764,0.6706574006800782,0.4628088120673928,0.4807397984726803,0.4823981479638556
53,0.4273182722792999,0.4969139783071967,0.49863229169877693,0.39725197677236745,0.42288529120536694,0.425937610423622
54,0.4864430281805081,0.5704752188868951,0.5743337250936,0.42591349323462213,0.4520218861143032,0.45936323101982934
55,0.3999001361242918,0.47839946063329475,0.47874470743078346,0.4187844620826911,0.451389659605788,0.4514420551936131
56,0.3982968732496998,0.4728566631212945,0.4775465031353759,0.40740499673476194,0.4378008481618914,0.44025692333245636
57,0.3931232431590579,0.47170168836624204,0.477029557664163,0.40744018172931007,0.4379694756229514,0.4413599484323553
58,0.42792728196295926,0.49727061923762955,0.5005837047666544,0.4015850154894373,0.42948297420201764,0.43054252114333436
59,0.5807188067793585,0.6601220448162989,0.6592070556095988,0.48104106799523055,0.5110011215136351,0.5116038850734587
60,0.4209626471119303,0.49590159977317916,0.501519204393277,0.43031107571296096,0.4642907556187008,0.4652571745827808
61,0.5443356331866228,0.6180843065409091,0.6103854168362739,0.43794264754615214,0.4646608567576385,0.46122000376253713
62,0.42774923877086807,0.5129044889534407,0.5152255998843804,0.4181175025684649,0.45048123216622976,0.45293922465989583
63,0.36712570594950555,0.4519251761954197,0.4593681755632178,0.3884228951079752,0.42438313668895733,0.42702750517549964
64,0.3695584499313613,0.4633594295145048,0.4570424285922537,0.37837284553272654,0.4169194749566785,0.41599469393498073
65,0.4515151224398801,0.5420625854809652,0.5439767562385684,0.3797489733029872,0.41366148273534364,0.41401320282203596
66,0.34724693571408527,0.4422426466867263,0.4413177083534752,0.3730246153958824,0.4117795922198918,0.41320620152492493
67,0.35607637038159556,0.4433441959159497,0.4470536385316653,0.38410718802434657,0.42030025602691645,0.423076357773799
68,0.38919466464982666,0.47616476792421125,0.4789933537321031,0.409478498700263,0.4468109922633196,0.44795218502292417
69,0.47795608326505457,0.5515332465343553,0.5517197780486043,0.40975189159499564,0.4368820393575739,0.43705835754883776
70,0.38222024438709334,0.4648146721165018,0.469554049061128,0.4106957153309454,0.44828232741834173,0.4492084258532763
71,0.46395995522406974,0.5419874892931373,0.5375324324515258,0.4024617992428616,0.43066951395881564,0.43025330920507765
72,0.4295472470035294,0.5166691881629571,0.510095932782415,0.38307130799646977,0.4164509708470978,0.415565834650721
73,0.5596752875649877,0.6243987465586524,0.6270788868289664,0.4564007673941343,0.4794751074331905,0.4823147113424106
74,0.6344583909271745,0.71576837594321,0.7067522520271844,0.4977411916698035,0.5282623819823237,0.526201745071703
75,0.4051565569774232,0.4895228015876299,0.4893521817336637,0.3998160182975928,0.43179708048808574,0.4334340552565477
76,0.42043419356523637,0.5025093658483476,0.5080027977641258,0.3732055439071448,0.40435676551103816,0.41006314839948715
77,0.5836669675825795,0.6652557979119609,0.6652021609042894,0.453015927624857,0.48672273615117745,0.48862798849687283
78,0.5620923065106058,0.6217728535728122,0.6482824823671831,0.3963005483283193,0.4247970917074177,0.4251384791119281
79,0.42053300641042834,0.5237138164445067,0.5242659398125733,0.42810697651526225,0.4707448109328008,0.4698350789179605
80,0.3786714836805669,0.47845909312642726,0.4747872132896069,0.381769298420779,0.42186132836388357,0.4228519793365733
81,0.3665836084646651,0.45792414391650815,0.46045722832641994,0.3745693619246983,0.4107577768244206,0.41287216262356624
82,0.3967691839694755,0.48444757394922616,0.4890719349706877,0.36548205516168675,0.4015518189358579,0.4045842301106206
83,0.42492007652718244,0.5129824599398326,0.5090378020970707,0.3729413822302085,0.4072714840814093,0.40666924377521557
84,0.3507310173579846,0.46133157447402945,0.455909212693114,0.367004831351805,0.4120813942756073,0.4117442848351912
85,0.3616859535182593,0.4648153977383198,0.47280998364015886,0.37327055721958513,0.4150659797168089,0.4178530314007854
86,0.38996619482364947,0.48359826028617775,0.48003069865869047,0.3713569834380206,0.4100963063119184,0.4104052700619093
87,0.35674287349285205,0.45601729175132555,0.46484468931931094,0.35298874655681156,0.3940663450117073,0.3976270721272354
88,0.43403458251116384,0.5301636861935403,0.5258990267068805,0.367164874009884,0.4031883629942979,0.40651740796207125
89,0.4092785107038426,0.5057936727474391,0.5231863968494275,0.3667396930426075,0.4044164580890642,0.4121686553884622
90,0.35041002717801567,0.45832065144907397,0.4688866250528554,0.38872031147249575,0.43588254334690957,0.438218076834874
91,0.41428179271398224,0.5255251368931025,0.5318522340411029,0.42393564799910255,0.4669779590987541,0.4701710125126334
92,0.4266191950525634,0.5287308482622196,0.5288912112120259,0.3571634887461757,0.3954121802483037,0.40042513374621114
93,0.33295598982129965,0.43573987626254385,0.4374284037347469,0.3479939130937582,0.39056262214682264,0.39197094733904086
94,0.3358983443329879,0.45121043649946024,0.4587284893372709,0.3482186146495743,0.3949240070531195,0.39910486529692923
95,0.38485969442310536,0.48133410319465864,0.497649945495552,0.3938676231890721,0.43805152883738685,0.4429230954481787
96,0.38891581594441554,0.4858011540369988,0.5014244115333084,0.40161272323490366,0.4466168254259459,0.44854213238272495
97,0.5694029327389301,0.6538945376251379,0.649764983598244,0.43116998194449135,0.4611207092817348,0.46225279391342894
98,0.34780066876006394,0.4566746188357422,0.47028895029918566,0.362186536497855,0.4086464542254019,0.41446693740247176
99,0.3939685521515407,0.5113402300806812,0.5222971738301005,0.40869497848539,0.45386565501031695,0.4579389485041071
