epoch,train_loss,valid_loss,test_loss,train_mae,valid_mae,test_mae
24,0.2839139409634647,0.8348161777864572,1.1545317836796922,0.27432482854836865,0.6283129088398982,0.7519132433866071
25,0.24893679818702932,0.7289320486967716,0.9840173411408193,0.259668454607302,0.5734632846104506,0.6771765653354999
26,0.32188371261141846,0.7741917618863232,1.0779584015841464,0.2992320641693461,0.5892145622931052,0.7173233560169137
27,0.23572185816929686,0.7994318498130245,0.9589895441377085,0.25652071060046544,0.6057177354379061,0.6812094991198716
28,0.3435471393404399,0.8935917373547273,1.0061621598335453,0.2932739513739276,0.6672812985595309,0.7328858123555465
29,0.2556873375977264,0.7909327678844218,0.948702148281853,0.2544234385805754,0.6029618100573352,0.6745876106422363
30,0.27177049539514814,0.7745577996676867,0.853626960096329,0.25953985213339187,0.6109521011741644,0.6576932544673976
31,0.23895703725125636,0.6724738570987824,0.9208864698022382,0.25117897441931464,0.5426175274711069,0.6511713832790146
32,0.24833063186157556,0.7140884979666089,0.8960386102968789,0.27556686361558136,0.5787378310798033,0.6660508505123942
33,0.25635893342662264,0.6787031628343526,0.8221033301106326,0.2629883102268353,0.572003568695134,0.6336117595329163
34,0.2251766336703355,0.7281135143276827,0.8930134476959417,0.2512823996833823,0.5806094805580356,0.6585062166367304
35,0.22693060481093227,0.7036149289117002,0.7986891005352472,0.24970537954633787,0.5791778310907862,0.6348875154815526
36,0.22472255856010895,0.7098088515256712,0.924293251371581,0.24570937741608362,0.5675339649964141,0.6712709458095267
37,0.20833124470698566,0.7189088408998953,0.8354187448213904,0.23627005943801047,0.5742931337600178,0.6363050518004735
38,0.22437884897796953,0.7032740611259887,0.9063985706782199,0.24954150129707048,0.5640128038940765,0.6574815646251563
39,0.25384585254373115,0.7666957107656207,0.9422648658120931,0.26229749771194494,0.599551727040751,0.6938587173580482
40,0.2441985156952885,0.7767308516118141,1.1238266884555905,0.2590176310037935,0.5879930074405636,0.7331985086046559
41,0.29046637221576105,1.1609354977196478,1.2809629588219515,0.27240709653668915,0.7325165836365455,0.8025209571173252
42,0.19997537505657206,0.6995323479041881,0.874915271299519,0.2325556411801987,0.5533179819477428,0.6356187648837958
43,0.20141066360390544,0.7190412776956924,1.0759388957164884,0.23358879394009338,0.5551485591955283,0.6998253257484738
44,0.2502116601839589,0.739774570936994,0.9048317096956512,0.26985240458521825,0.5746356230363281,0.6549652644888372
45,0.21335134062905595,0.7425640004107841,0.8914872644856013,0.23629708238681427,0.5857102008566355,0.6555874557072833
46,0.27314035772311707,0.8380543204186414,1.0798177198299,0.2524245396680565,0.6158179931304784,0.7301453803329251
47,0.2288318471960283,0.6999236810454753,0.9228789191992862,0.24437035264644724,0.5411088200225451,0.6392259872443884
48,0.18482273022168128,0.7883218925408136,0.8934115740706625,0.22070093699721544,0.6068669426112323,0.6676409991333319
49,0.2398884996833242,0.8489706360970506,0.9654624384757188,0.24314493677546611,0.6233419207300763,0.6874779076372748
50,0.22389951602388686,0.830509216342798,0.9615476429491633,0.2504688751536015,0.6433113767603338,0.707379331933476
51,0.2179854547933655,0.7435671701733597,0.9173551802507712,0.2285656512448255,0.5785365649980211,0.6693330009414628
52,0.19969174799024453,0.7852192569524121,0.911612755493348,0.22070392632708233,0.5837396013102436,0.6455455282232897
53,0.19038499865860556,0.6829268632695236,0.893087968657158,0.2211311797074012,0.543068927768141,0.6339120627973879
54,0.2303963981238802,0.6815849587405045,0.8002338599177168,0.24377209503664693,0.5549177219167959,0.6202088266059621
55,0.196000164921379,0.6334421657230593,0.8159742961163948,0.22913999136157645,0.5229271762852291,0.6088467556805686
56,0.18211927060639332,0.7207373912556093,1.0226563399095672,0.22049726290383997,0.5545764131076226,0.6849313532485867
57,0.19990898329414655,0.7655779370843564,0.920415094166067,0.2325755715225385,0.6062345952164739,0.6845554407993186
58,0.20167188467925112,0.6810362550702203,0.8167957386529919,0.21391653899443677,0.5513817359384862,0.6169964602911561
59,0.21330285230348608,0.6739665017515557,0.8132943506183358,0.23865835666536112,0.5446132077185085,0.6160959188163309
60,0.18090269721035407,0.7274197858427697,0.8425602202884593,0.21328523532757723,0.5708422352995997,0.6304849222529062
61,0.1720556729201284,0.7199503200667826,0.849268783293149,0.21676019732581556,0.5731880381420131,0.6395294081315044
62,0.17073547945919676,0.6696349284779763,0.8612766826514913,0.21831483746915087,0.5493654574758706,0.6314964878162999
63,0.16746229959280487,0.693918128959423,0.8934476611641945,0.20985405437302979,0.5448028854980592,0.6371844028236525
64,0.18776726875271782,0.8070986065783523,0.9721071404474629,0.22101369585872233,0.6091935631646237,0.6869027445343105
65,0.1845610320483001,0.7654183752464185,0.9056295084050556,0.21802560412163693,0.5865758631680703,0.6527875457517059
66,0.17904177332334498,0.8126247337406054,0.9127913996916782,0.2166706374788032,0.6100203418571166,0.6743851455381679
67,0.2064634403681163,0.8567652027029471,1.0906394316571886,0.2328745625190769,0.6195361715983118,0.7312586873110076
68,0.18084620424449363,0.8071218356850968,0.9213913737136513,0.22131187981043127,0.6192871821647301,0.6781516699882681
69,0.17813977522061406,0.7223938362477609,0.8731039063157414,0.22261037927728322,0.5723902045020628,0.6479038207726948
70,0.2210073507888535,0.8347483299580096,1.0747389939156982,0.22273067892428688,0.6088599646682552,0.7218202175450392
71,0.18975628885239243,0.940339103684288,1.0889975895056156,0.21999293118902,0.6581870473799603,0.7349383985275161
72,0.17320601446652792,0.698693262324448,0.8385619978947281,0.20355811728135967,0.5455872966473279,0.6183008029445041
73,0.18043718540991685,0.8031092481312058,0.9697572713973573,0.21567387478128955,0.6026630479740515,0.674728087880921
74,0.15875471108708275,0.6673654324979414,0.8563152220405006,0.2013266851453447,0.5417179910865376,0.6345461517798269
75,0.28885007905261706,1.0521156994037995,1.1630446406031787,0.2673641867147218,0.6975168871778558,0.754882962247805
76,0.18289535173358798,0.7643769583377222,0.9522046363093419,0.20949384150432715,0.5769027205402992,0.670446930380036
77,0.14607513809093198,0.7212484740821746,0.8950817424384655,0.19373775541338387,0.5507971203283594,0.6376271552947332
78,0.15959205936027787,0.697529172449413,1.0052421706323627,0.20584675016212578,0.5514902833362239,0.6866530204538323
79,0.17347852746150053,0.8472392020696609,0.9843381385281135,0.20837080640125433,0.6170695119951614,0.688733564357763
80,0.17495235880176177,0.7494275979827634,0.9335373265630287,0.20523930227596884,0.5708617724027967,0.6524387919521761
81,0.19399991071980918,0.7440287450159393,0.9067089410228952,0.22210018513071256,0.5724539135409582,0.6584846070616361
82,0.16184416032074764,0.7213166442144557,0.9034673390022275,0.21121344659741267,0.5518599983108603,0.6431284779121836
83,0.13573165492730227,0.7343341611116936,0.8673552792726819,0.18772384356755023,0.5661110958056569,0.635416739165335
84,0.1713197125683704,0.6704699609778078,0.9582974457511627,0.2129951235029584,0.5263565357028067,0.6531435711447703
85,0.18364917613928647,0.8433262177230758,1.049683239576997,0.21631165010924228,0.6191577613068648,0.721156968219838
86,0.15328092198304621,0.7220667312430313,0.8680889793456658,0.2030789670388736,0.5735063469667637,0.6449966733322481
87,0.14977242090339246,0.6857409680509466,0.9147028243389211,0.1958213983570495,0.5249392125465688,0.6360357884052049
88,0.13830790120146821,0.6996165629582769,0.8305332919148884,0.1899930196113601,0.5432038785932948,0.6137213712740388
89,0.15940721093127677,0.7952811694113884,0.9388326941688933,0.2087975342732399,0.5972203073126854,0.6730989336471214
90,0.140904585850085,0.652485093241331,0.8128411471665564,0.19228540033163513,0.5321540791129998,0.6088439765920914
91,0.14300512257850312,0.7504169676954411,0.8954853285026824,0.18885359917346548,0.5649121074371192,0.6374163789578345
92,0.13988939391964753,0.720564203233848,0.9352855442519029,0.19653449324986574,0.5468767545678191,0.6455667300112632
93,0.15559773406135546,0.738307247663966,0.915807526816685,0.20584268491516233,0.5588187861767829,0.6489407858108581
94,0.13776504786649862,0.6896419690712168,0.8135633773690573,0.18701899437064812,0.5406034746315713,0.6066979150153846
95,0.1468773720606213,0.7487861445923794,0.9310911694406581,0.19318718916212316,0.5656345720552329,0.650727917073775
96,0.1324699865821173,0.6822704078032821,0.8737312879597401,0.1937123061828883,0.5338482154340626,0.6257590035518277
97,0.14833800152036597,0.7482688248714878,0.8864554693126996,0.19336192066653177,0.5672202487180406,0.6415408693396486
98,0.1451813925106633,0.8190673473638608,0.9471063848951008,0.19059316000278806,0.6044060492004296,0.6703021175529645
99,0.1495429646403993,0.7666723787792651,1.0559073949228834,0.19728297178378415,0.5662954981847779,0.6939972448349138
